,timestamp,location_id,device_id,variable1,variable2,variable3,variable4,variable5
8085,2020-07-12 05:38:09,10,5,1.507,0.118,0.186,0.107,58.83
8086,2020-07-12 05:39:22,10,4,1.788,0.061,0.177,0.16,54.9
8087,2020-07-12 05:39:37,10,1,1.219,0.043,0.164,0.143,57.92
8088,2020-07-12 05:40:33,10,2,1.549,0.061,0.146,0.18,59.45
8089,2020-07-12 05:43:22,10,3,1.833,0.088,0.117,0.13,58.92
8090,2020-07-12 05:48:09,10,5,1.758,0.115,0.174,0.153,54.59
8091,2020-07-12 05:49:21,10,4,1.411,0.07,0.129,0.127,51.65
8092,2020-07-12 05:49:38,10,1,1.336,0.065,0.205,0.093,54.76
8093,2020-07-12 05:50:30,10,2,1.708,0.085,0.206,0.2,55.83
8094,2020-07-12 05:53:22,10,3,1.183,0.098,0.195,0.19,57.93
8095,2020-07-12 05:58:07,10,5,1.266,0.099,0.204,0.127,58.82
8096,2020-07-12 05:59:24,10,4,1.637,0.079,0.154,0.137,60.66
8097,2020-07-12 05:59:33,10,1,2.082,0.083,0.14,0.1,54.73
8098,2020-07-12 06:00:25,10,2,1.257,0.074,0.168,0.107,54.66
8099,2020-07-12 06:03:17,10,3,1.506,0.11,0.11,0.167,61.22
8100,2020-07-12 06:08:10,10,5,1.786,0.063,0.157,0.15,55.52
8101,2020-07-12 06:09:22,10,4,2.012,0.067,0.159,0.16,57.62
8102,2020-07-12 06:09:31,10,1,1.232,0.091,0.109,0.083,56.82
8103,2020-07-12 06:10:26,10,2,1.325,0.037,0.19,0.137,54.81
8104,2020-07-12 06:13:13,10,3,1.735,0.097,0.121,0.11,52.79
8105,2020-07-12 06:18:13,10,5,1.389,0.087,0.145,0.187,52.7
8106,2020-07-12 06:19:23,10,4,1.728,0.11,0.17,0.173,54.73
8107,2020-07-12 06:19:26,10,1,2.104,0.063,0.131,0.13,57.4
8108,2020-07-12 06:20:28,10,2,1.719,0.08,0.167,0.163,60.64
8109,2020-07-12 06:23:11,10,3,1.452,0.07,0.205,0.133,59.95
8110,2020-07-12 06:28:10,10,5,2.033,0.077,0.136,0.173,53.27
8111,2020-07-12 06:29:28,10,4,1.679,0.075,0.138,0.12,56.01
8112,2020-07-12 06:29:31,10,1,1.498,0.053,0.19,0.157,60.34
8113,2020-07-12 06:30:33,10,2,1.543,0.065,0.141,0.167,61.24
8114,2020-07-12 06:33:06,10,3,1.497,0.047,0.142,0.193,55.15
8115,2020-07-12 06:38:10,10,5,1.82,0.087,0.145,0.13,54.94
8116,2020-07-12 06:39:24,10,4,1.381,0.091,0.189,0.11,51.16
8117,2020-07-12 06:39:33,10,1,1.461,0.075,0.129,0.147,57.28
8118,2020-07-12 06:40:33,10,2,2.262,0.031,0.115,0.15,59.56
8119,2020-07-12 06:43:07,10,3,1.32,0.08,0.14,0.14,56.57
8120,2020-07-12 06:48:10,10,5,1.744,0.071,0.157,0.187,57.03
8121,2020-07-12 06:49:28,10,4,1.713,0.088,0.129,0.177,55.67
8122,2020-07-12 06:49:33,10,1,1.72,0.086,0.113,0.123,57.64
8123,2020-07-12 06:50:32,10,2,1.484,0.091,0.193,0.187,55.38
8124,2020-07-12 06:53:07,10,3,1.209,0.083,0.184,0.083,53.15
8125,2020-07-12 06:58:11,10,5,1.904,0.047,0.201,0.133,57.24
8126,2020-07-12 06:59:33,10,4,1.945,0.084,0.155,0.14,55.77
8127,2020-07-12 06:59:35,10,1,2.215,0.082,0.156,0.143,57.17
8128,2020-07-12 07:00:31,10,2,1.635,0.093,0.193,0.167,52.81
8129,2020-07-12 07:03:04,10,3,1.044,0.084,0.196,0.11,55.1
8130,2020-07-12 07:08:06,10,5,1.7,0.086,0.196,0.09,61.19
8131,2020-07-12 07:09:33,10,1,1.151,0.089,0.207,0.123,55.13
8132,2020-07-12 07:09:33,10,4,1.537,0.075,0.122,0.147,58.11
8133,2020-07-12 07:10:35,10,2,1.66,0.117,0.167,0.13,52.21
8134,2020-07-12 07:13:04,10,3,1.238,0.079,0.126,0.103,57.64
8135,2020-07-12 07:18:11,10,5,1.406,0.09,0.159,0.15,56.94
8136,2020-07-12 07:19:37,10,4,1.379,0.096,0.171,0.113,56.31
8137,2020-07-12 07:19:37,10,1,1.759,0.1,0.151,0.177,61.56
8138,2020-07-12 07:20:30,10,2,1.404,0.112,0.106,0.133,52.92
8139,2020-07-12 07:23:07,10,3,1.561,0.068,0.1,0.083,51.31
8140,2020-07-12 07:28:06,10,5,1.709,0.071,0.18,0.13,55.1
8141,2020-07-12 07:29:34,10,1,1.216,0.06,0.164,0.153,60.85
8142,2020-07-12 07:29:42,10,4,1.751,0.055,0.133,0.153,54.19
8143,2020-07-12 07:30:27,10,2,2.065,0.088,0.176,0.123,61.32
8144,2020-07-12 07:33:05,10,3,1.75,0.08,0.213,0.18,57.1
8145,2020-07-12 07:38:02,10,5,1.377,0.089,0.132,0.137,56.2
8146,2020-07-12 07:39:38,10,1,1.227,0.085,0.219,0.13,59.04
8147,2020-07-12 07:39:42,10,4,1.502,0.062,0.13,0.187,60.2
8148,2020-07-12 07:40:31,10,2,1.207,0.117,0.146,0.13,58.1
8149,2020-07-12 07:43:00,10,3,1.633,0.058,0.209,0.17,56.11
8150,2020-07-12 07:47:59,10,5,1.974,0.098,0.196,0.203,56.74
8151,2020-07-12 07:49:38,10,1,2.137,0.043,0.177,0.18,51.76
8152,2020-07-12 07:49:40,10,4,1.703,0.111,0.164,0.14,56.84
8153,2020-07-12 07:50:34,10,2,1.662,0.064,0.135,0.103,57.12
8154,2020-07-12 07:53:01,10,3,1.612,0.11,0.127,0.153,60.01
8155,2020-07-12 07:58:00,10,5,1.444,0.115,0.164,0.173,56.59
8156,2020-07-12 07:59:34,10,1,2.189,0.068,0.117,0.153,56.67
8157,2020-07-12 07:59:35,10,4,1.458,0.046,0.152,0.083,60.04
8158,2020-07-12 08:00:31,10,2,1.329,0.055,0.144,0.203,51.75
8159,2020-07-12 08:02:56,10,3,1.812,0.047,0.14,0.127,59.95
8160,2020-07-12 08:07:59,10,5,1.56,0.064,0.211,0.147,52.05
8161,2020-07-12 08:09:31,10,1,1.56,0.074,0.134,0.12,57.74
8162,2020-07-12 08:09:39,10,4,1.407,0.049,0.192,0.127,59.87
8163,2020-07-12 08:10:30,10,2,1.504,0.079,0.103,0.123,55.26
8164,2020-07-12 08:12:58,10,3,1.735,0.073,0.208,0.103,54.09
8165,2020-07-12 08:18:02,10,5,1.51,0.047,0.205,0.173,55.63
8166,2020-07-12 08:19:36,10,1,1.575,0.083,0.111,0.14,52.75
8167,2020-07-12 08:19:37,10,4,1.622,0.094,0.134,0.143,54.73
8168,2020-07-12 08:20:28,10,2,1.757,0.073,0.15,0.16,54.31
8169,2020-07-12 08:23:02,10,3,2.019,0.089,0.18,0.147,59.97
8170,2020-07-12 08:28:00,10,5,1.791,0.071,0.114,0.183,61.15
8171,2020-07-12 08:29:34,10,1,1.507,0.097,0.176,0.16,60.14
8172,2020-07-12 08:29:39,10,4,1.459,0.094,0.105,0.157,60.83
8173,2020-07-12 08:30:32,10,2,1.88,0.044,0.197,0.15,51.34
8174,2020-07-12 08:33:02,10,3,1.942,0.074,0.141,0.19,56.67
8175,2020-07-12 08:38:05,10,5,1.431,0.082,0.136,0.143,54.49
8176,2020-07-12 08:39:29,10,1,1.29,0.061,0.115,0.103,61.58
8177,2020-07-12 08:39:35,10,4,1.408,0.072,0.21,0.173,51.71
8178,2020-07-12 08:40:31,10,2,1.464,0.039,0.116,0.183,60.22
8179,2020-07-12 08:43:01,10,3,1.449,0.09,0.216,0.17,51.7
8180,2020-07-12 08:48:06,10,5,1.186,0.048,0.208,0.11,57.78
8181,2020-07-12 08:49:28,10,1,1.137,0.062,0.2,0.13,55.71
8182,2020-07-12 08:49:37,10,4,1.29,0.086,0.167,0.15,54.78
8183,2020-07-12 08:50:32,10,2,2.069,0.066,0.23,0.17,56.74
8184,2020-07-12 08:53:06,10,3,1.164,0.073,0.147,0.127,51.35
8185,2020-07-12 08:58:03,10,5,1.374,0.079,0.12,0.127,55.46
8186,2020-07-12 08:59:33,10,1,1.847,0.072,0.144,0.133,59.55
8187,2020-07-12 08:59:37,10,4,1.508,0.104,0.228,0.17,58.68
8188,2020-07-12 09:00:32,10,2,1.503,0.086,0.207,0.183,53.88
8189,2020-07-12 09:03:11,10,3,1.433,0.076,0.105,0.16,52.65
8190,2020-07-12 09:08:05,10,5,1.727,0.086,0.179,0.153,60.18
8191,2020-07-12 09:09:30,10,1,1.571,0.082,0.205,0.17,59.56
8192,2020-07-12 09:09:33,10,4,1.69,0.044,0.222,0.13,58.11
8193,2020-07-12 09:10:32,10,2,1.76,0.087,0.16,0.11,56.53
8194,2020-07-12 09:13:13,10,3,1.887,0.085,0.118,0.157,59.47
8195,2020-07-12 09:18:01,10,5,1.702,0.059,0.218,0.17,58.12
8196,2020-07-12 09:19:32,10,1,1.872,0.104,0.136,0.16,58.83
8197,2020-07-12 09:19:36,10,4,1.088,0.119,0.151,0.19,53.87
8198,2020-07-12 09:20:32,10,2,1.375,0.062,0.182,0.093,57.13
8199,2020-07-12 09:23:09,10,3,1.563,0.061,0.136,0.18,61.18
8200,2020-07-12 09:27:59,10,5,1.939,0.09,0.145,0.153,53.52
8201,2020-07-12 09:29:33,10,4,1.54,0.078,0.177,0.15,55.67
8202,2020-07-12 09:29:36,10,1,1.486,0.096,0.184,0.153,58.19
8203,2020-07-12 09:30:35,10,2,1.806,0.071,0.171,0.147,59.41
8204,2020-07-12 09:33:10,10,3,1.978,0.057,0.156,0.113,52.61
8205,2020-07-12 09:38:00,10,5,1.345,0.09,0.123,0.103,60.86
8206,2020-07-12 09:39:28,10,4,1.344,0.073,0.186,0.127,53.03
8207,2020-07-12 09:39:39,10,1,1.701,0.06,0.19,0.157,53.06
8208,2020-07-12 09:40:35,10,2,1.258,0.07,0.148,0.14,61.39
8209,2020-07-12 09:43:07,10,3,1.772,0.084,0.173,0.133,57.43
8210,2020-07-12 09:47:55,10,5,1.669,0.068,0.115,0.12,53.34
8211,2020-07-12 09:49:24,10,4,1.315,0.046,0.11,0.173,54.29
8212,2020-07-12 09:49:43,10,1,1.358,0.078,0.122,0.117,52.05
8213,2020-07-12 09:50:40,10,2,2.186,0.089,0.163,0.127,58.9
8214,2020-07-12 09:53:11,10,3,1.298,0.093,0.123,0.17,51.76
8215,2020-07-12 09:58:00,10,5,1.889,0.078,0.157,0.09,58.09
8216,2020-07-12 09:59:26,10,4,1.617,0.088,0.188,0.09,60.7
8217,2020-07-12 09:59:40,10,1,1.535,0.085,0.2,0.11,60.87
8218,2020-07-12 10:00:39,10,2,1.975,0.069,0.118,0.163,53.23
8219,2020-07-12 10:03:06,10,3,2.051,0.032,0.223,0.097,61.21
8220,2020-07-12 10:07:56,10,5,1.454,0.075,0.23,0.153,59.48
8221,2020-07-12 10:09:22,10,4,1.501,0.053,0.177,0.103,56.61
8222,2020-07-12 10:09:35,10,1,1.687,0.068,0.179,0.117,56.98
8223,2020-07-12 10:10:35,10,2,1.358,0.073,0.179,0.127,51.57
8224,2020-07-12 10:13:05,10,3,1.859,0.092,0.142,0.127,56.56
8225,2020-07-12 10:17:52,10,5,2.26,0.061,0.134,0.117,54.83
8226,2020-07-12 10:19:23,10,4,1.859,0.117,0.223,0.127,56.62
8227,2020-07-12 10:19:40,10,1,1.224,0.033,0.167,0.16,61.1
8228,2020-07-12 10:20:37,10,2,1.987,0.085,0.135,0.107,61.29
8229,2020-07-12 10:23:06,10,3,1.466,0.11,0.11,0.147,54.31
8230,2020-07-12 10:27:57,10,5,1.254,0.069,0.149,0.12,58.59
8231,2020-07-12 10:29:26,10,4,1.548,0.092,0.133,0.21,59.99
8232,2020-07-12 10:29:43,10,1,1.261,0.101,0.22,0.127,59.49
8233,2020-07-12 10:30:37,10,2,1.921,0.115,0.213,0.143,59.77
8234,2020-07-12 10:33:08,10,3,1.408,0.095,0.112,0.173,52.72
8235,2020-07-12 10:37:58,10,5,1.161,0.099,0.127,0.1,54.69
8236,2020-07-12 10:39:29,10,4,1.216,0.038,0.172,0.157,60.38
8237,2020-07-12 10:39:47,10,1,1.89,0.041,0.159,0.127,53.62
8238,2020-07-12 10:40:42,10,2,1.439,0.113,0.13,0.15,53.32
8239,2020-07-12 10:43:04,10,3,1.428,0.076,0.206,0.08,54.53
8240,2020-07-12 10:47:54,10,5,1.147,0.088,0.171,0.17,58.79
8241,2020-07-12 10:49:26,10,4,1.428,0.071,0.125,0.15,59.26
8242,2020-07-12 10:49:48,10,1,1.991,0.093,0.205,0.123,57.35
8243,2020-07-12 10:50:46,10,2,1.23,0.099,0.137,0.093,56.79
8244,2020-07-12 10:53:08,10,3,1.522,0.1,0.123,0.16,58.2
8245,2020-07-12 10:57:55,10,5,1.046,0.09,0.219,0.2,58.09
8246,2020-07-12 10:59:25,10,4,1.91,0.07,0.202,0.133,53.54
8247,2020-07-12 10:59:48,10,1,2.062,0.072,0.13,0.197,57.4
8248,2020-07-12 11:00:44,10,2,1.364,0.111,0.149,0.14,58.98
8249,2020-07-12 11:03:12,10,3,1.929,0.053,0.137,0.113,61.08
8250,2020-07-12 11:07:59,10,5,1.332,0.073,0.208,0.123,60.71
8251,2020-07-12 11:09:22,10,4,1.59,0.07,0.178,0.11,57.63
8252,2020-07-12 11:09:43,10,1,2.132,0.08,0.152,0.1,58.5
8253,2020-07-12 11:10:39,10,2,1.555,0.049,0.101,0.127,60.34
8254,2020-07-12 11:13:09,10,3,1.304,0.1,0.191,0.133,59.35
8255,2020-07-12 11:17:56,10,5,2.199,0.05,0.158,0.133,53.39
8256,2020-07-12 11:19:25,10,4,2.074,0.084,0.197,0.127,52.38
8257,2020-07-12 11:19:47,10,1,1.743,0.065,0.113,0.113,61.13
8258,2020-07-12 11:20:38,10,2,1.343,0.076,0.162,0.117,55.53
8259,2020-07-12 11:23:06,10,3,1.709,0.054,0.174,0.173,58.24
8260,2020-07-12 11:28:00,10,5,1.747,0.051,0.216,0.177,57.5
8261,2020-07-12 11:29:22,10,4,1.947,0.076,0.125,0.1,60.98
8262,2020-07-12 11:29:52,10,1,1.403,0.116,0.126,0.143,51.97
8263,2020-07-12 11:30:33,10,2,1.573,0.039,0.203,0.17,55.6
8264,2020-07-12 11:33:07,10,3,1.518,0.1,0.203,0.163,53.46
8265,2020-07-12 11:37:58,10,5,2.072,0.058,0.168,0.12,59.19
8266,2020-07-12 11:39:23,10,4,1.851,0.042,0.119,0.107,55.73
8267,2020-07-12 11:39:57,10,1,1.521,0.068,0.206,0.16,59.01
8268,2020-07-12 11:40:32,10,2,1.456,0.068,0.137,0.077,60.77
8269,2020-07-12 11:43:08,10,3,1.399,0.056,0.155,0.14,60.86
8270,2020-07-12 11:47:56,10,5,1.317,0.064,0.174,0.157,58.25
8271,2020-07-12 11:49:22,10,4,1.635,0.105,0.116,0.103,55.38
8272,2020-07-12 11:50:01,10,1,1.58,0.081,0.176,0.137,58.15
8273,2020-07-12 11:50:34,10,2,1.698,0.043,0.15,0.193,59.06
8274,2020-07-12 11:53:11,10,3,1.482,0.063,0.167,0.13,56.11
8275,2020-07-12 11:57:52,10,5,1.238,0.115,0.184,0.197,52.09
8276,2020-07-12 11:59:26,10,4,1.588,0.088,0.102,0.183,56.72
8277,2020-07-12 12:00:01,10,1,1.668,0.058,0.182,0.143,56.98
8278,2020-07-12 12:00:29,10,2,1.906,0.097,0.135,0.11,59.59
8279,2020-07-12 12:03:12,10,3,1.29,0.062,0.132,0.113,59.7
8280,2020-07-12 12:07:49,10,5,1.567,0.071,0.176,0.13,58.31
8281,2020-07-12 12:09:24,10,4,1.341,0.098,0.22,0.14,60.93
8282,2020-07-12 12:10:01,10,1,1.487,0.09,0.188,0.13,53.0
8283,2020-07-12 12:10:29,10,2,1.609,0.081,0.191,0.14,58.06
8284,2020-07-12 12:13:13,10,3,1.717,0.053,0.156,0.17,56.36
8285,2020-07-12 12:17:54,10,5,2.035,0.05,0.191,0.09,54.78
8286,2020-07-12 12:19:21,10,4,1.999,0.073,0.149,0.113,59.18
8287,2020-07-12 12:19:56,10,1,1.86,0.092,0.139,0.19,59.4
8288,2020-07-12 12:20:33,10,2,1.056,0.093,0.194,0.093,59.84
8289,2020-07-12 12:23:18,10,3,1.612,0.064,0.133,0.137,54.62
8290,2020-07-12 12:27:52,10,5,1.842,0.079,0.114,0.127,57.58
8291,2020-07-12 12:29:26,10,4,1.309,0.043,0.169,0.193,54.33
8292,2020-07-12 12:30:01,10,1,1.524,0.068,0.223,0.19,54.57
8293,2020-07-12 12:30:34,10,2,1.657,0.068,0.123,0.167,53.43
8294,2020-07-12 12:33:17,10,3,1.811,0.106,0.212,0.08,54.8
8295,2020-07-12 12:37:50,10,5,1.56,0.051,0.117,0.093,56.08
8296,2020-07-12 12:39:24,10,4,2.131,0.031,0.159,0.153,52.6
8297,2020-07-12 12:39:56,10,1,2.192,0.059,0.195,0.12,52.92
8298,2020-07-12 12:40:36,10,2,1.885,0.056,0.17,0.187,60.09
8299,2020-07-12 12:43:17,10,3,1.574,0.078,0.131,0.153,57.35
8300,2020-07-12 12:47:49,10,5,1.089,0.069,0.185,0.153,55.08
8301,2020-07-12 12:49:24,10,4,1.931,0.081,0.201,0.177,58.23
8302,2020-07-12 12:49:53,10,1,2.071,0.069,0.206,0.173,59.15
8303,2020-07-12 12:50:38,10,2,1.412,0.09,0.161,0.183,57.95
8304,2020-07-12 12:53:19,10,3,1.913,0.098,0.203,0.13,52.31
8305,2020-07-12 12:57:44,10,5,1.297,0.1,0.149,0.157,52.89
8306,2020-07-12 12:59:27,10,4,1.764,0.085,0.144,0.143,58.69
8307,2020-07-12 12:59:49,10,1,1.126,0.085,0.216,0.153,52.12
8308,2020-07-12 13:00:36,10,2,1.929,0.054,0.19,0.197,61.58
8309,2020-07-12 13:03:23,10,3,1.686,0.082,0.158,0.21,57.64
8310,2020-07-12 13:07:42,10,5,2.068,0.049,0.158,0.103,54.53
8311,2020-07-12 13:09:32,10,4,2.03,0.061,0.193,0.133,58.1
8312,2020-07-12 13:09:49,10,1,2.033,0.088,0.135,0.093,58.66
8313,2020-07-12 13:10:36,10,2,2.011,0.085,0.152,0.12,54.89
8314,2020-07-12 13:13:24,10,3,1.966,0.074,0.215,0.107,59.49
8315,2020-07-12 13:17:40,10,5,2.036,0.062,0.177,0.09,53.78
8316,2020-07-12 13:19:29,10,4,1.376,0.065,0.143,0.167,51.82
8317,2020-07-12 13:19:51,10,1,1.434,0.08,0.145,0.1,52.49
8318,2020-07-12 13:20:33,10,2,2.162,0.061,0.202,0.183,61.84
8319,2020-07-12 13:23:22,10,3,1.177,0.066,0.193,0.167,61.97
8320,2020-07-12 13:27:43,10,5,1.715,0.046,0.183,0.213,54.46
8321,2020-07-12 13:29:26,10,4,1.417,0.081,0.179,0.087,57.89
8322,2020-07-12 13:29:54,10,1,1.91,0.059,0.154,0.14,58.99
8323,2020-07-12 13:30:31,10,2,2.19,0.095,0.1,0.21,53.03
8324,2020-07-12 13:33:25,10,3,1.636,0.056,0.203,0.17,53.74
8325,2020-07-12 13:37:45,10,5,1.35,0.109,0.114,0.11,59.87
8326,2020-07-12 13:39:29,10,4,1.658,0.05,0.143,0.137,53.09
8327,2020-07-12 13:39:49,10,1,1.68,0.04,0.202,0.187,58.49
8328,2020-07-12 13:40:27,10,2,1.754,0.075,0.121,0.14,54.68
8329,2020-07-12 13:43:29,10,3,2.226,0.066,0.212,0.15,56.22
8330,2020-07-12 13:47:41,10,5,2.163,0.098,0.181,0.14,57.22
8331,2020-07-12 13:49:33,10,4,1.536,0.114,0.157,0.153,58.35
8332,2020-07-12 13:49:54,10,1,1.853,0.08,0.18,0.16,57.18
8333,2020-07-12 13:50:26,10,2,1.316,0.072,0.126,0.173,61.6
8334,2020-07-12 13:53:30,10,3,2.195,0.099,0.178,0.183,51.89
8335,2020-07-12 13:57:38,10,5,1.176,0.051,0.195,0.133,54.66
8336,2020-07-12 13:59:38,10,4,1.835,0.102,0.212,0.153,60.43
8337,2020-07-12 13:59:54,10,1,1.766,0.083,0.2,0.18,55.73
8338,2020-07-12 14:00:30,10,2,2.198,0.034,0.146,0.18,56.84
8339,2020-07-12 14:03:34,10,3,1.359,0.113,0.137,0.127,60.61
8340,2020-07-12 14:07:38,10,5,1.376,0.078,0.214,0.14,52.52
8341,2020-07-12 14:09:35,10,4,1.545,0.051,0.117,0.173,60.58
8342,2020-07-12 14:09:56,10,1,1.228,0.1,0.116,0.113,58.05
8343,2020-07-12 14:10:34,10,2,1.623,0.07,0.196,0.187,58.29
8344,2020-07-12 14:13:34,10,3,1.666,0.062,0.191,0.13,58.51
8345,2020-07-12 14:17:37,10,5,1.779,0.041,0.171,0.1,61.5
8346,2020-07-12 14:19:35,10,4,1.896,0.073,0.193,0.103,52.53
8347,2020-07-12 14:19:58,10,1,2.05,0.067,0.143,0.133,58.64
8348,2020-07-12 14:20:38,10,2,2.071,0.058,0.202,0.147,57.64
8349,2020-07-12 14:23:30,10,3,1.453,0.07,0.201,0.11,61.46
8350,2020-07-12 14:27:41,10,5,1.628,0.097,0.163,0.117,56.76
8351,2020-07-12 14:29:30,10,4,1.118,0.099,0.158,0.103,53.47
8352,2020-07-12 14:30:03,10,1,1.25,0.092,0.17,0.08,59.12
8353,2020-07-12 14:30:33,10,2,1.678,0.097,0.217,0.107,60.05
8354,2020-07-12 14:33:29,10,3,1.804,0.11,0.162,0.18,56.5
8355,2020-07-12 14:37:41,10,5,1.833,0.08,0.184,0.153,57.52
8356,2020-07-12 14:39:30,10,4,1.445,0.112,0.152,0.193,60.26
8357,2020-07-12 14:39:59,10,1,1.202,0.097,0.179,0.1,57.73
8358,2020-07-12 14:40:33,10,2,2.012,0.095,0.143,0.117,57.19
8359,2020-07-12 14:43:30,10,3,1.887,0.079,0.13,0.103,55.25
8360,2020-07-12 14:47:42,10,5,1.384,0.087,0.203,0.17,53.74
8361,2020-07-12 14:49:30,10,4,1.555,0.097,0.146,0.11,51.97
8362,2020-07-12 14:49:54,10,1,1.445,0.061,0.14,0.087,51.41
8363,2020-07-12 14:50:35,10,2,1.38,0.1,0.169,0.2,53.6
8364,2020-07-12 14:53:25,10,3,1.091,0.108,0.179,0.127,59.98
8365,2020-07-12 14:57:43,10,5,1.232,0.084,0.186,0.163,60.3
8366,2020-07-12 14:59:26,10,4,1.791,0.041,0.221,0.2,60.2
8367,2020-07-12 14:59:54,10,1,1.319,0.109,0.158,0.143,52.47
8368,2020-07-12 15:00:36,10,2,1.229,0.089,0.115,0.113,54.02
8369,2020-07-12 15:03:30,10,3,1.72,0.082,0.149,0.167,60.88
8370,2020-07-12 15:07:47,10,5,1.678,0.104,0.187,0.133,51.61
8371,2020-07-12 15:09:26,10,4,1.502,0.066,0.173,0.187,58.74
8372,2020-07-12 15:09:54,10,1,1.495,0.077,0.187,0.097,54.13
8373,2020-07-12 15:10:38,10,2,2.229,0.089,0.146,0.167,54.25
8374,2020-07-12 15:13:27,10,3,1.967,0.097,0.146,0.137,59.47
8375,2020-07-12 15:17:47,10,5,1.368,0.057,0.118,0.183,60.4
8376,2020-07-12 15:19:30,10,4,1.844,0.051,0.127,0.13,51.56
8377,2020-07-12 15:19:51,10,1,1.426,0.061,0.114,0.07,58.75
8378,2020-07-12 15:20:42,10,2,1.226,0.077,0.213,0.077,54.41
8379,2020-07-12 15:23:31,10,3,1.194,0.07,0.134,0.133,61.25
8380,2020-07-12 15:27:46,10,5,1.583,0.089,0.221,0.123,55.28
8381,2020-07-12 15:29:34,10,4,1.944,0.067,0.182,0.17,56.51
8382,2020-07-12 15:29:46,10,1,1.402,0.088,0.188,0.13,56.99
8383,2020-07-12 15:30:43,10,2,1.35,0.118,0.163,0.137,59.78
8384,2020-07-12 15:33:34,10,3,1.515,0.04,0.119,0.08,56.13
8385,2020-07-12 15:37:43,10,5,1.375,0.106,0.119,0.2,61.04
8386,2020-07-12 15:39:34,10,4,1.883,0.067,0.146,0.103,60.5
8387,2020-07-12 15:39:48,10,1,1.695,0.074,0.173,0.183,54.18
8388,2020-07-12 15:40:44,10,2,1.609,0.082,0.132,0.193,58.31
8389,2020-07-12 15:43:29,10,3,1.12,0.041,0.125,0.103,54.49
8390,2020-07-12 15:47:44,10,5,1.399,0.087,0.169,0.15,55.68
8391,2020-07-12 15:49:36,10,4,1.673,0.092,0.115,0.07,53.69
8392,2020-07-12 15:49:51,10,1,2.09,0.082,0.188,0.14,58.78
8393,2020-07-12 15:50:39,10,2,1.611,0.098,0.115,0.147,56.75
8394,2020-07-12 15:53:34,10,3,2.06,0.079,0.118,0.167,55.5
8395,2020-07-12 15:57:49,10,5,1.575,0.071,0.115,0.127,54.53
8396,2020-07-12 15:59:34,10,4,1.855,0.107,0.216,0.2,61.0
8397,2020-07-12 15:59:46,10,1,1.688,0.064,0.101,0.197,52.38
8398,2020-07-12 16:00:38,10,2,1.347,0.1,0.118,0.197,54.11
8399,2020-07-12 16:03:30,10,3,1.398,0.035,0.183,0.16,55.36
8400,2020-07-12 16:07:51,10,5,2.231,0.085,0.101,0.077,61.57
8401,2020-07-12 16:09:33,10,4,1.282,0.087,0.174,0.143,54.53
8402,2020-07-12 16:09:50,10,1,1.985,0.03,0.195,0.123,51.99
8403,2020-07-12 16:10:38,10,2,1.911,0.063,0.111,0.103,59.78
8404,2020-07-12 16:13:33,10,3,1.88,0.096,0.17,0.153,55.03
8405,2020-07-12 16:17:48,10,5,1.888,0.042,0.171,0.137,55.36
8406,2020-07-12 16:19:34,10,4,1.546,0.104,0.182,0.097,60.23
8407,2020-07-12 16:19:54,10,1,1.058,0.078,0.14,0.107,60.83
8408,2020-07-12 16:20:35,10,2,1.635,0.083,0.1,0.1,60.24
8409,2020-07-12 16:23:33,10,3,1.933,0.092,0.176,0.13,53.74
8410,2020-07-12 16:27:46,10,5,1.358,0.075,0.206,0.187,55.39
8411,2020-07-12 16:29:32,10,4,2.217,0.071,0.142,0.17,55.92
8412,2020-07-12 16:29:54,10,1,2.098,0.092,0.189,0.087,54.7
8413,2020-07-12 16:30:33,10,2,1.67,0.083,0.197,0.167,55.16
8414,2020-07-12 16:33:29,10,3,1.923,0.09,0.141,0.13,55.11
8415,2020-07-12 16:37:43,10,5,1.815,0.049,0.149,0.163,60.96
8416,2020-07-12 16:39:30,10,4,1.751,0.111,0.11,0.16,53.84
8417,2020-07-12 16:39:52,10,1,1.254,0.069,0.134,0.17,60.26
8418,2020-07-12 16:40:30,10,2,1.199,0.102,0.172,0.08,61.74
8419,2020-07-12 16:43:32,10,3,1.207,0.036,0.196,0.197,51.52
8420,2020-07-12 16:47:45,10,5,1.557,0.053,0.192,0.133,60.37
8421,2020-07-12 16:49:29,10,4,1.234,0.104,0.181,0.09,52.02
8422,2020-07-12 16:49:52,10,1,1.508,0.069,0.136,0.11,55.05
8423,2020-07-12 16:50:25,10,2,1.587,0.054,0.216,0.207,60.55
8424,2020-07-12 16:53:36,10,3,1.348,0.091,0.148,0.16,57.24
8425,2020-07-12 16:57:50,10,5,1.383,0.056,0.119,0.21,55.07
8426,2020-07-12 16:59:27,10,4,1.37,0.075,0.18,0.15,61.17
8427,2020-07-12 16:59:57,10,1,1.615,0.072,0.128,0.113,53.3
8428,2020-07-12 17:00:21,10,2,1.105,0.086,0.183,0.163,59.2
8429,2020-07-12 17:03:36,10,3,2.179,0.069,0.108,0.12,52.25
8430,2020-07-12 17:07:55,10,5,1.336,0.038,0.201,0.147,60.88
8431,2020-07-12 17:09:27,10,4,1.329,0.045,0.172,0.173,57.98
8432,2020-07-12 17:10:00,10,1,1.971,0.039,0.193,0.157,58.83
8433,2020-07-12 17:10:17,10,2,1.137,0.05,0.15,0.17,56.2
